 0.0000000E+00  0.0000000E+00  9.4422861E-01 -8.4259643E-01  9.4422861E-01  4.9035207E-01 -8.4259643E-01  9.4422861E-01  9.4422861E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0000464E+00 -8.2112731E-01  1.0000464E+00  5.7323460E-01 -8.2112731E-01  1.0000464E+00  1.0000464E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0572440E+00 -7.9826280E-01  1.0572440E+00  6.5803882E-01 -7.9826280E-01  1.0572440E+00  1.0572440E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1157720E+00 -7.7401873E-01  1.1157720E+00  7.4462174E-01 -7.7401873E-01  1.1157720E+00  1.1157720E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1755766E+00 -7.4841506E-01  1.1755766E+00  8.3283251E-01 -7.4841506E-01  1.1755766E+00  1.1755766E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.2643839E-01 -9.2609694E-01  9.2643839E-01  3.5143017E-01 -9.2609694E-01  9.2643839E-01  9.2643839E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  9.7909810E-01 -9.0829157E-01  9.7909810E-01  4.2857961E-01 -9.0829157E-01  9.7909810E-01  9.7909810E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0331210E+00 -8.8913834E-01  1.0331210E+00  5.0772260E-01 -8.8913834E-01  1.0331210E+00  1.0331210E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0884625E+00 -8.6864481E-01  1.0884625E+00  5.8873079E-01 -8.6864481E-01  1.0884625E+00  1.0884625E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1450736E+00 -8.4682261E-01  1.1450736E+00  6.7146755E-01 -8.4682261E-01  1.1450736E+00  1.1450736E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2029009E+00 -8.2368739E-01  1.2029009E+00  7.5578860E-01 -8.2368739E-01  1.2029009E+00  1.2029009E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2618871E+00 -7.9925881E-01  1.2618871E+00  8.4154253E-01 -7.9925881E-01  1.2618871E+00  1.2618871E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0180441E+00 -9.7373472E-01  1.0180441E+00  3.7101744E-01 -9.7373472E-01  1.0180441E+00  1.0180441E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.0706821E+00 -9.5695186E-01  1.0706821E+00  4.4667464E-01 -9.5695186E-01  1.0706821E+00  1.0706821E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1245512E+00 -9.3885805E-01  1.1245512E+00  5.2413598E-01 -9.3885805E-01  1.1245512E+00  1.1245512E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1796045E+00 -9.1946256E-01  1.1796045E+00  6.0327188E-01 -9.1946256E-01  1.1796045E+00  1.1796045E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2357909E+00 -8.9877851E-01  1.2357909E+00  6.8394504E-01 -8.9877851E-01  1.2357909E+00  1.2357909E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2930552E+00 -8.7682287E-01  1.2930552E+00  7.6601110E-01 -8.7682287E-01  1.2930552E+00  1.2930552E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3513385E+00 -8.5361634E-01  1.3513385E+00  8.4931923E-01 -8.5361634E-01  1.3513385E+00  1.3513385E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1173541E+00 -1.0280553E+00  1.1173541E+00  3.8992346E-01 -1.0280553E+00  1.1173541E+00  1.1173541E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.1696139E+00 -1.0120092E+00  1.1696139E+00  4.6402615E-01 -1.0120092E+00  1.1696139E+00  1.1696139E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2229987E+00 -9.9470752E-01  1.2229987E+00  5.3975540E-01 -9.9470752E-01  1.2229987E+00  1.2229987E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2774573E+00 -9.7615910E-01  1.2774573E+00  6.1697978E-01 -9.7615910E-01  1.2774573E+00  1.2774573E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3329349E+00 -9.5637645E-01  1.3329349E+00  6.9556086E-01 -9.5637645E-01  1.3329349E+00  1.3329349E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3893727E+00 -9.3537578E-01  1.3893727E+00  7.7535382E-01 -9.3537578E-01  1.3893727E+00  1.3893727E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4467085E+00 -9.1317686E-01  1.4467085E+00  8.5620813E-01 -9.1317686E-01  1.4467085E+00  1.4467085E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2200106E+00 -1.0860529E+00  1.2200106E+00  4.0780240E-01 -1.0860529E+00  1.2200106E+00  1.2200106E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.2721394E+00 -1.0709815E+00  1.2721394E+00  4.8034994E-01 -1.0709815E+00  1.2721394E+00  1.2721394E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3252492E+00 -1.0546662E+00  1.3252492E+00  5.5434837E-01 -1.0546662E+00  1.3252492E+00  1.3252492E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3792876E+00 -1.0371179E+00  1.3792876E+00  6.2966529E-01 -1.0371179E+00  1.3792876E+00  1.3792876E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4341984E+00 -1.0183510E+00  1.4341984E+00  7.0616194E-01 -1.0183510E+00  1.4341984E+00  1.4341984E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4899220E+00 -9.9838350E-01  1.4899220E+00  7.8369378E-01 -9.9838350E-01  1.4899220E+00  1.4899220E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5463955E+00 -9.7723649E-01  1.5463955E+00  8.6211122E-01 -9.7723649E-01  1.5463955E+00  1.5463955E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3320379E+00 -1.1535010E+00  1.3320379E+00  4.2476911E-01 -1.1535010E+00  1.3320379E+00  1.3320379E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.3834110E+00 -1.1387108E+00  1.3834110E+00  4.9573255E-01 -1.1387108E+00  1.3834110E+00  1.3834110E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4356852E+00 -1.1227554E+00  1.4356852E+00  5.6797974E-01 -1.1227554E+00  1.4356852E+00  1.4356852E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4888003E+00 -1.1056410E+00  1.4888003E+00  6.4137696E-01 -1.1056410E+00  1.4888003E+00  1.4888003E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5426933E+00 -1.0873769E+00  1.5426933E+00  7.1578480E-01 -1.0873769E+00  1.5426933E+00  1.5426933E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5972981E+00 -1.0679765E+00  1.5972981E+00  7.9105885E-01 -1.0679765E+00  1.5972981E+00  1.5972981E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6525460E+00 -1.0474564E+00  1.6525460E+00  8.6705033E-01 -1.0474564E+00  1.6525460E+00  1.6525460E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4436499E+00 -1.2191106E+00  1.4436499E+00  4.4063984E-01 -1.2191106E+00  1.4436499E+00  1.4436499E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.4952902E+00 -1.2057313E+00  1.4952902E+00  5.1003366E-01 -1.2057313E+00  1.4952902E+00  1.4952902E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5476198E+00 -1.1911190E+00  1.5476198E+00  5.8054411E-01 -1.1911190E+00  1.5476198E+00  1.5476198E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6005811E+00 -1.1752854E+00  1.6005811E+00  6.5203725E-01 -1.1752854E+00  1.6005811E+00  1.6005811E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6541138E+00 -1.1582451E+00  1.6541138E+00  7.2437405E-01 -1.1582451E+00  1.6541138E+00  1.6541138E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7081547E+00 -1.1400165E+00  1.7081547E+00  7.9741106E-01 -1.1400165E+00  1.7081547E+00  1.7081547E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7626383E+00 -1.1206211E+00  1.7626383E+00  8.7100109E-01 -1.1206211E+00  1.7626383E+00  1.7626383E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.5749060E+00 -1.3048509E+00  1.5749060E+00  4.5551973E-01 -1.3048509E+00  1.5749060E+00  1.5749060E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6253899E+00 -1.2913333E+00  1.6253899E+00  5.2332723E-01 -1.2913333E+00  1.6253899E+00  1.6253899E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.6764656E+00 -1.2766354E+00  1.6764656E+00  5.9209237E-01 -1.2766354E+00  1.6764656E+00  1.6764656E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7280697E+00 -1.2607649E+00  1.7280697E+00  6.6168043E-01 -1.2607649E+00  1.7280697E+00  1.7280697E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7801365E+00 -1.2437331E+00  1.7801365E+00  7.3195232E-01 -1.2437331E+00  1.7801365E+00  1.7801365E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8325980E+00 -1.2255546E+00  1.8325980E+00  8.0276525E-01 -1.2255546E+00  1.8325980E+00  1.8325980E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8853843E+00 -1.2062472E+00  1.8853843E+00  8.7397340E-01 -1.2062472E+00  1.8853843E+00  1.8853843E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7088258E+00 -1.3917085E+00  1.7088258E+00  4.6920977E-01 -1.3917085E+00  1.7088258E+00  1.7088258E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.7592984E+00 -1.3792904E+00  1.7592984E+00  5.3546412E-01 -1.3792904E+00  1.7592984E+00  1.7592984E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8101018E+00 -1.3655648E+00  1.8101018E+00  6.0251650E-01 -1.3655648E+00  1.8101018E+00  1.8101018E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8611781E+00 -1.3505479E+00  1.8611781E+00  6.7023202E-01 -1.3505479E+00  1.8611781E+00  1.8611781E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9124673E+00 -1.3342589E+00  1.9124673E+00  7.3847215E-01 -1.3342589E+00  1.9124673E+00  1.9124673E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9639072E+00 -1.3167205E+00  1.9639072E+00  8.0709536E-01 -1.3167205E+00  1.9639072E+00  1.9639072E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0154343E+00 -1.2979579E+00  2.0154343E+00  8.7595785E-01 -1.2979579E+00  2.0154343E+00  2.0154343E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.8787788E+00 -1.5149773E+00  1.8787788E+00  4.8185488E-01 -1.5149773E+00  1.8787788E+00  1.8787788E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9261081E+00 -1.5002492E+00  1.9261081E+00  5.4657880E-01 -1.5002492E+00  1.9261081E+00  1.9261081E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  1.9737474E+00 -1.4843561E+00  1.9737474E+00  6.1194048E-01 -1.4843561E+00  1.9737474E+00  1.9737474E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0216284E+00 -1.4673033E+00  2.0216284E+00  6.7780566E-01 -1.4673033E+00  2.0216284E+00  2.0216284E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0696813E+00 -1.4491000E+00  2.0696813E+00  7.4403707E-01 -1.4491000E+00  2.0696813E+00  2.0696813E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1178353E+00 -1.4297589E+00  2.1178353E+00  8.1049518E-01 -1.4297589E+00  2.1178353E+00  2.1178353E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1660187E+00 -1.4092963E+00  2.1660187E+00  8.7703881E-01 -1.4092963E+00  2.1660187E+00  2.1660187E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0363011E+00 -1.6212194E+00  2.0363011E+00  4.9363114E-01 -1.6212194E+00  2.0363011E+00  2.0363011E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.0831180E+00 -1.6072245E+00  2.0831180E+00  5.5683186E-01 -1.6072245E+00  2.0831180E+00  2.0831180E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1299154E+00 -1.5918470E+00  2.1299154E+00  6.2051193E-01 -1.5918470E+00  2.1299154E+00  2.1299154E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.1766352E+00 -1.5751061E+00  2.1766352E+00  6.8453774E-01 -1.5751061E+00  2.1766352E+00  2.1766352E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2232184E+00 -1.5570245E+00  2.2232184E+00  7.4877350E-01 -1.5570245E+00  2.2232184E+00  2.2232184E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2696050E+00 -1.5376285E+00  2.2696050E+00  8.1308188E-01 -1.5376285E+00  2.2696050E+00  2.2696050E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3157349E+00 -1.5169476E+00  2.3157349E+00  8.7732474E-01 -1.5169476E+00  2.3157349E+00  2.3157349E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2510641E+00 -1.7857441E+00  2.2510641E+00  5.0466286E-01 -1.7857441E+00  2.2510641E+00  2.2510641E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.2925183E+00 -1.7671449E+00  2.2925183E+00  5.6636231E-01 -1.7671449E+00  2.2925183E+00  2.2925183E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3338908E+00 -1.7472634E+00  2.3338908E+00  6.2837683E-01 -1.7472634E+00  2.3338908E+00  2.3338908E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.3751251E+00 -1.7261200E+00  2.3751251E+00  6.9057513E-01 -1.7261200E+00  2.3751251E+00  2.3751251E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4161640E+00 -1.7037382E+00  2.4161640E+00  7.5282440E-01 -1.7037382E+00  2.4161640E+00  2.4161640E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4569498E+00 -1.6801449E+00  2.4569498E+00  8.1499099E-01 -1.6801449E+00  2.4569498E+00  2.4569498E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4974243E+00 -1.6553701E+00  2.4974243E+00  8.7694109E-01 -1.6553701E+00  2.4974243E+00  2.4974243E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4394069E+00 -1.9172909E+00  2.4394069E+00  5.1565012E-01 -1.9172909E+00  2.4394069E+00  2.4394069E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.4759987E+00 -1.8952575E+00  2.4759987E+00  5.7577181E-01 -1.8952575E+00  2.4759987E+00  2.4759987E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5124442E+00 -1.8719594E+00  2.5124442E+00  6.3605032E-01 -1.8719594E+00  2.5124442E+00  2.5124442E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5486871E+00 -1.8474226E+00  2.5486871E+00  6.9635711E-01 -1.8474226E+00  2.5486871E+00  2.5486871E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.5846709E+00 -1.8216766E+00  2.5846709E+00  7.5656282E-01 -1.8216766E+00  2.5846709E+00  2.5846709E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6203388E+00 -1.7947535E+00  2.6203388E+00  8.1653793E-01 -1.7947535E+00  2.6203388E+00  2.6203388E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6556343E+00 -1.7666883E+00  2.6556343E+00  8.7615338E-01 -1.7666883E+00  2.6556343E+00  2.6556343E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6084239E+00 -2.0359849E+00  2.6084239E+00  5.2653552E-01 -2.0359849E+00  2.6084239E+00  2.6084239E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6407972E+00 -2.0096297E+00  2.6407972E+00  5.8499881E-01 -2.0096297E+00  2.6407972E+00  2.6407972E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.6728936E+00 -1.9821282E+00  2.6728936E+00  6.4346743E-01 -1.9821282E+00  2.6728936E+00  2.6728936E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7046627E+00 -1.9535052E+00  2.7046627E+00  7.0181641E-01 -1.9535052E+00  2.7046627E+00  2.7046627E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7360537E+00 -1.9237883E+00  2.7360537E+00  7.5992050E-01 -1.9237883E+00  2.7360537E+00  2.7360537E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7670161E+00 -1.8930079E+00  2.7670161E+00  8.1765478E-01 -1.8930079E+00  2.7670161E+00  2.7670161E+00  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00  2.7974993E+00 -1.8611974E+00  2.7974993E+00  8.7489531E-01 -1.8611974E+00  2.7974993E+00  2.7974993E+00  0.0000000E+00  0.0000000E+00
