 0.0000000E+00  0.0000000E+00 -2.6425176E-01  1.8923923E+00  1.8923923E+00  1.4746502E+00  1.8923923E+00  1.8923923E+00 -2.6425176E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6062774E-01  1.8952851E+00  1.8952851E+00  1.4628686E+00  1.8952851E+00  1.8952851E+00 -2.6062774E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -1.4942981E-01  2.0079032E+00  2.0079032E+00  1.8249991E+00  2.0079032E+00  2.0079032E+00 -1.4942981E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0371099E-01  1.9531728E+00  1.9531728E+00  1.6717501E+00  1.9531728E+00  1.9531728E+00 -2.0371099E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4556531E-01  1.9108216E+00  1.9108216E+00  1.5502460E+00  1.9108216E+00  1.9108216E+00 -2.4556531E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.7472765E-01  1.8811116E+00  1.8811116E+00  1.4604038E+00  1.8811116E+00  1.8811116E+00 -2.7472765E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.9107260E-01  1.8641652E+00  1.8641652E+00  1.4018429E+00  1.8641652E+00  1.8641652E+00 -2.9107260E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.9459250E-01  1.8599874E+00  1.8599874E+00  1.3739396E+00  1.8599874E+00  1.8599874E+00 -2.9459250E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.8537919E-01  1.8684837E+00  1.8684837E+00  1.3758712E+00  1.8684837E+00  1.8684837E+00 -2.8537919E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.0609285E-01  1.9489490E+00  1.9489490E+00  1.6593056E+00  1.9489490E+00  1.9489490E+00 -2.0609285E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5446394E-01  1.9002004E+00  1.9002004E+00  1.5207885E+00  1.9002004E+00  1.9002004E+00 -2.5446394E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.9029884E-01  1.8639300E+00  1.8639300E+00  1.4142443E+00  1.8639300E+00  1.8639300E+00 -2.9029884E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.1344179E-01  1.8402912E+00  1.8402912E+00  1.3392342E+00  1.8402912E+00  1.8402912E+00 -3.1344179E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.2386458E-01  1.8293097E+00  1.8293097E+00  1.2950981E+00  1.8293097E+00  1.8293097E+00 -3.2386458E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.2164554E-01  1.8309050E+00  1.8309050E+00  1.2809897E+00  1.8309050E+00  1.8309050E+00 -3.2164554E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.0695230E-01  1.8449073E+00  1.8449073E+00  1.2959058E+00  1.8449073E+00  1.8449073E+00 -3.0695230E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.5892273E-01  1.8940562E+00  1.8940562E+00  1.4966315E+00  1.8940562E+00  1.8940562E+00 -2.5892273E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.0135097E-01  1.8513038E+00  1.8513038E+00  1.3744540E+00  1.8513038E+00  1.8513038E+00 -3.0135097E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.3118010E-01  1.8210856E+00  1.8210856E+00  1.2838085E+00  1.8210856E+00  1.8210856E+00 -3.3118010E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.4836046E-01  1.8034490E+00  1.8034490E+00  1.2241093E+00  1.8034490E+00  1.8034490E+00 -3.4836046E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.5295734E-01  1.7983260E+00  1.7983260E+00  1.1945552E+00  1.7983260E+00  1.7983260E+00 -3.5295734E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.4513108E-01  1.8055542E+00  1.8055542E+00  1.1941693E+00  1.8055542E+00  1.8055542E+00 -3.4513108E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.2512088E-01  1.8248920E+00  1.8248920E+00  1.2218324E+00  1.8248920E+00  1.8248920E+00 -3.2512088E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.0802197E-01  1.8430917E+00  1.8430917E+00  1.3412995E+00  1.8430917E+00  1.8430917E+00 -3.0802197E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.4443573E-01  1.8063997E+00  1.8063997E+00  1.2355518E+00  1.8063997E+00  1.8063997E+00 -3.4443573E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.6824677E-01  1.7822400E+00  1.7822400E+00  1.1607574E+00  1.7822400E+00  1.7822400E+00 -3.6824677E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.7950471E-01  1.7705600E+00  1.7705600E+00  1.1162007E+00  1.7705600E+00  1.7705600E+00 -3.7950471E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.7836192E-01  1.7712047E+00  1.7712047E+00  1.1009564E+00  1.7712047E+00  1.7712047E+00 -3.7836192E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.6505468E-01  1.7839351E+00  1.7839351E+00  1.1139344E+00  1.7839351E+00  1.7839351E+00 -3.6505468E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.3988800E-01  1.8084438E+00  1.8084438E+00  1.1539149E+00  1.8084438E+00  1.8084438E+00 -3.3988800E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.5366035E-01  1.7954591E+00  1.7954591E+00  1.1997458E+00  1.7954591E+00  1.7954591E+00 -3.5366035E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.8399230E-01  1.7649475E+00  1.7649475E+00  1.1085404E+00  1.7649475E+00  1.7649475E+00 -3.8399230E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.0176695E-01  1.7469076E+00  1.7469076E+00  1.0481734E+00  1.7469076E+00  1.7469076E+00 -4.0176695E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.0713037E-01  1.7411915E+00  1.7411915E+00  1.0176300E+00  1.7411915E+00  1.7411915E+00 -4.0713037E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.0031822E-01  1.7475619E+00  1.7475619E+00  1.0157509E+00  1.7475619E+00  1.7475619E+00 -4.0031822E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.8163836E-01  1.7657091E+00  1.7657091E+00  1.0412624E+00  1.7657091E+00  1.7657091E+00 -3.8163836E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.5145700E-01  1.7952653E+00  1.7952653E+00  1.0927997E+00  1.7952653E+00  1.7952653E+00 -3.5145700E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.9513729E-01  1.7525138E+00  1.7525138E+00  1.0595760E+00  1.7525138E+00  1.7525138E+00 -3.9513729E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.1933540E-01  1.7281812E+00  1.7281812E+00  9.8486038E-01  1.7281812E+00  1.7281812E+00 -4.1933540E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.3109006E-01  1.7162005E+00  1.7162005E+00  9.4011734E-01  1.7162005E+00  1.7162005E+00 -4.3109006E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.3063286E-01  1.7163379E+00  1.7163379E+00  9.2425304E-01  1.7163379E+00  1.7163379E+00 -4.3063286E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.1827337E-01  1.7282813E+00  1.7282813E+00  9.3602757E-01  1.7282813E+00  1.7282813E+00 -4.1827337E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.9438289E-01  1.7516574E+00  1.7516574E+00  9.7409056E-01  1.7516574E+00  1.7516574E+00 -3.9438289E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.5938153E-01  1.7860440E+00  1.7860440E+00  1.0370092E+00  1.7860440E+00  1.7860440E+00 -3.5938153E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.3314481E-01  1.7130688E+00  1.7130688E+00  9.3173150E-01  1.7130688E+00  1.7130688E+00 -4.3314481E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.5113978E-01  1.6950223E+00  1.6950223E+00  8.7202280E-01  1.6950223E+00  1.6950223E+00 -4.5113978E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.5685639E-01  1.6891497E+00  1.6891497E+00  8.4174566E-01  1.6891497E+00  1.6891497E+00 -4.5685639E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.5060802E-01  1.6951357E+00  1.6951357E+00  8.3960404E-01  1.6951357E+00  1.6951357E+00 -4.5060802E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.3277371E-01  1.7125993E+00  1.7125993E+00  8.6419861E-01  1.7125993E+00  1.7125993E+00 -4.3277371E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.0378326E-01  1.7411090E+00  1.7411090E+00  9.1405372E-01  1.7411090E+00  1.7411090E+00 -4.0378326E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.6410567E-01  1.7801939E+00  1.7801939E+00  9.8763876E-01  1.7801939E+00  1.7801939E+00 -3.6410567E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.6464964E-01  1.6802982E+00  1.6802982E+00  8.1082321E-01  1.6802982E+00  1.6802982E+00 -4.6464964E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.7672299E-01  1.6682729E+00  1.6682729E+00  7.6648875E-01  1.6682729E+00  1.6682729E+00 -4.7672299E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.7670399E-01  1.6682200E+00  1.6682200E+00  7.5071215E-01  1.6682200E+00  1.6682200E+00 -4.7670399E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.6498420E-01  1.6797464E+00  1.6797464E+00  7.6210773E-01  1.6797464E+00  1.6797464E+00 -4.6498420E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.4200865E-01  1.7024060E+00  1.7024060E+00  7.9918865E-01  1.7024060E+00  1.7024060E+00 -4.4200865E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.0826236E-01  1.7357122E+00  1.7357122E+00  8.6040075E-01  1.7357122E+00  1.7357122E+00 -4.0826236E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.6425993E-01  1.7791491E+00  1.7791491E+00  9.4414805E-01  1.7791491E+00  1.7791491E+00 -3.6425993E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.9465919E-01  1.6495896E+00  1.6495896E+00  6.9886949E-01  1.6495896E+00  1.6495896E+00 -4.9465919E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.0044768E-01  1.6439207E+00  1.6439207E+00  6.6911949E-01  1.6439207E+00  1.6439207E+00 -5.0044768E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.9442579E-01  1.6499296E+00  1.6499296E+00  6.6725456E-01  1.6499296E+00  1.6499296E+00 -4.9442579E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.7705233E-01  1.6671562E+00  1.6671562E+00  6.9167893E-01  1.6671562E+00  1.6671562E+00 -4.7705233E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.4882784E-01  1.6950986E+00  1.6950986E+00  7.4075622E-01  1.6950986E+00  1.6950986E+00 -4.4882784E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.1028258E-01  1.7332253E+00  1.7332253E+00  8.1282586E-01  1.7332253E+00  1.7332253E+00 -4.1028258E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.6196752E-01  1.7809839E+00  1.7809839E+00  9.0621594E-01  1.7809839E+00  1.7809839E+00 -3.6196752E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.1616407E-01  1.6275387E+00  1.6275387E+00  5.9374381E-01  1.6275387E+00  1.6275387E+00 -5.1616407E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.1601324E-01  1.6279163E+00  1.6279163E+00  5.7908827E-01  1.6279163E+00  1.6279163E+00 -5.1601324E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.0437373E-01  1.6396320E+00  1.6396320E+00  5.9119606E-01  1.6396320E+00  1.6396320E+00 -5.0437373E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.8176191E-01  1.6621685E+00  1.6621685E+00  6.2843585E-01  1.6621685E+00  1.6621685E+00 -4.8176191E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.4872563E-01  1.6949771E+00  1.6949771E+00  6.8912713E-01  1.6949771E+00  1.6949771E+00 -4.4872563E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.0583344E-01  1.7374885E+00  1.7374885E+00  7.7156658E-01  1.7374885E+00  1.7374885E+00 -4.0583344E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.5366654E-01  1.7891204E+00  1.7891204E+00  8.7404739E-01  1.7891204E+00  1.7891204E+00 -3.5366654E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.3208154E-01  1.6117270E+00  1.6117270E+00  4.9597652E-01  1.6117270E+00  1.6117270E+00 -5.3208154E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.2623897E-01  1.6178827E+00  1.6178827E+00  4.9631365E-01  1.6178827E+00  1.6178827E+00 -5.2623897E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.0925391E-01  1.6350138E+00  1.6350138E+00  5.2218164E-01  1.6350138E+00  1.6350138E+00 -5.0925391E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.8169709E-01  1.6625488E+00  1.6625488E+00  5.7192482E-01  1.6625488E+00  1.6625488E+00 -4.8169709E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.4416008E-01  1.6998953E+00  1.6998953E+00  6.4383471E-01  1.6998953E+00  1.6998953E+00 -4.4416008E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.9724589E-01  1.7464495E+00  1.7464495E+00  7.3618271E-01  1.7464495E+00  1.7464495E+00 -3.9724589E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.4156214E-01  1.8016031E+00  1.8016031E+00  8.4724379E-01  1.8016031E+00  1.8016031E+00 -3.4156214E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.4140873E-01  1.6027178E+00  1.6027178E+00  4.1436084E-01  1.6027178E+00  1.6027178E+00 -5.4140873E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.3029021E-01  1.6143038E+00  1.6143038E+00  4.2662944E-01  1.6143038E+00  1.6143038E+00 -5.3029021E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.0838527E-01  1.6364804E+00  1.6364804E+00  4.6408835E-01  1.6364804E+00  1.6364804E+00 -5.0838527E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.7631625E-01  1.6686259E+00  1.6686259E+00  5.2471972E-01  1.6686259E+00  1.6686259E+00 -4.7631625E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.3471535E-01  1.7101084E+00  1.7101084E+00  6.0657844E-01  1.7101084E+00  1.7101084E+00 -4.3471535E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.8421685E-01  1.7602943E+00  1.7602943E+00  7.0778443E-01  1.7602943E+00  1.7602943E+00 -3.8421685E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.2545159E-01  1.8185530E+00  1.8185530E+00  8.2651662E-01  1.8185530E+00  1.8185530E+00 -3.2545159E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.4815622E-01  1.5974855E+00  1.5974855E+00  3.2848896E-01  1.5974855E+00  1.5974855E+00 -5.4815622E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.3182623E-01  1.6143681E+00  1.6143681E+00  3.5682600E-01  1.6143681E+00  1.6143681E+00 -5.3182623E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.0511947E-01  1.6414086E+00  1.6414086E+00  4.0830909E-01  1.6414086E+00  1.6414086E+00 -5.0511947E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.6869865E-01  1.6779460E+00  1.6779460E+00  4.8117160E-01  1.6779460E+00  1.6779460E+00 -4.6869865E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.2322715E-01  1.7233183E+00  1.7233183E+00  5.7362183E-01  1.7233183E+00  1.7233183E+00 -4.2322715E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.6936249E-01  1.7768690E+00  1.7768690E+00  6.8387497E-01  1.7768690E+00  1.7768690E+00 -3.6936249E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.0775183E-01  1.8379517E+00  1.8379517E+00  8.1017571E-01  1.8379517E+00  1.8379517E+00 -3.0775183E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.5171863E-01  1.5957754E+00  1.5957754E+00  2.6237184E-01  1.5957754E+00  1.5957754E+00 -5.5171863E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.3040238E-01  1.6178246E+00  1.6178246E+00  3.0239219E-01  1.6178246E+00  1.6178246E+00 -5.3040238E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.9913530E-01  1.6495667E+00  1.6495667E+00  3.6485997E-01  1.6495667E+00  1.6495667E+00 -4.9913530E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.5861833E-01  1.6903045E+00  1.6903045E+00  4.4776112E-01  1.6903045E+00  1.6903045E+00 -4.5861833E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.0954325E-01  1.7393495E+00  1.7393495E+00  5.4914701E-01  1.7393495E+00  1.7393495E+00 -4.0954325E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.5258760E-01  1.7960270E+00  1.7960270E+00  6.6713811E-01  1.7960270E+00  1.7960270E+00 -3.5258760E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.8841154E-01  1.8596794E+00  1.8596794E+00  7.9992561E-01  1.8596794E+00  1.8596794E+00 -2.8841154E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.5224206E-01  1.5999201E+00  1.5999201E+00  2.0472093E-01  1.5999201E+00  1.5999201E+00 -5.5224206E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.2613392E-01  1.6265517E+00  1.6265517E+00  2.5608729E-01  1.6265517E+00  1.6265517E+00 -5.2613392E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.9052971E-01  1.6624604E+00  1.6624604E+00  3.2905422E-01  1.6624604E+00  1.6624604E+00 -4.9052971E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.4616222E-01  1.7069023E+00  1.7069023E+00  4.2142071E-01  1.7069023E+00  1.7069023E+00 -4.4616222E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.9374581E-01  1.7591548E+00  1.7591548E+00  5.3111913E-01  1.7591548E+00  1.7591548E+00 -3.9374581E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.3397280E-01  1.8185198E+00  1.8185198E+00  6.5619951E-01  1.8185198E+00  1.8185198E+00 -3.3397280E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.6751158E-01  1.8843249E+00  1.8843249E+00  7.9481649E-01  1.8843249E+00  1.8843249E+00 -2.6751158E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.5100211E-01  1.6019424E+00  1.6019424E+00  1.4057069E-01  1.6019424E+00  1.6019424E+00 -5.5100211E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -5.2010512E-01  1.6343696E+00  1.6343696E+00  2.0766045E-01  1.6343696E+00  1.6343696E+00 -5.2010512E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.8023298E-01  1.6753281E+00  1.6753281E+00  2.9382428E-01  1.6753281E+00  1.6753281E+00 -4.8023298E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -4.3213561E-01  1.7240955E+00  1.7240955E+00  3.9724235E-01  1.7240955E+00  1.7240955E+00 -4.3213561E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.7653774E-01  1.7799700E+00  1.7799700E+00  5.1610283E-01  1.7799700E+00  1.7799700E+00 -3.7653774E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -3.1413635E-01  1.8422735E+00  1.8422735E+00  6.4863182E-01  1.8422735E+00  1.8422735E+00 -3.1413635E-01  0.0000000E+00  0.0000000E+00
 0.0000000E+00  0.0000000E+00 -2.4559950E-01  1.9103540E+00  1.9103540E+00  7.9311413E-01  1.9103540E+00  1.9103540E+00 -2.4559950E-01  0.0000000E+00  0.0000000E+00
